year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2019,17298,Semi-Auto,1434,Petrol,150.0,48.7,1.0,Ford,Hatchback,0,401, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,5998,Semi-Auto,44582,Petrol,165.0,44.1,1.6,Ford,Other,0,402, B-MAX,/static/car_images/Ford_B-MAX.jpg
2015,9998,Manual,55621,Diesel,30.0,64.2,2.0,Ford,Sedan,0,403, Mondeo,/static/car_images/Ford_Mondeo.jpg
2017,6998,Manual,21203,Petrol,30.0,57.7,1.2,Ford,Other,0,404, Ka+,/static/car_images/Ford_Ka+.jpg
2017,16698,Manual,24498,Diesel,145.0,67.3,2.0,Ford,Hatchback,0,405, Focus,/static/car_images/Ford_Focus.jpg
2018,17298,Manual,3124,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,406, Focus,/static/car_images/Ford_Focus.jpg
2017,15498,Manual,31073,Diesel,125.0,60.1,2.0,Ford,SUV,0,407, Kuga,/static/car_images/Ford_Kuga.jpg
2017,14298,Manual,6345,Diesel,145.0,54.3,2.0,Ford,SUV,0,408, Kuga,/static/car_images/Ford_Kuga.jpg
2016,9998,Manual,26138,Diesel,20.0,68.9,1.5,Ford,Other,0,409, C-MAX,/static/car_images/Ford_C-MAX.jpg
2019,22998,Manual,593,Diesel,145.0,47.9,2.0,Ford,SUV,0,410, Kuga,/static/car_images/Ford_Kuga.jpg
2018,11598,Manual,11654,Petrol,145.0,61.4,1.0,Ford,Hatchback,0,411, Focus,/static/car_images/Ford_Focus.jpg
2018,10498,Manual,17532,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,412, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,8698,Manual,36124,Petrol,160.0,44.8,1.5,Ford,SUV,0,413, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,17498,Manual,13558,Petrol,200.0,41.5,2.0,Ford,Hatchback,0,414, Focus,/static/car_images/Ford_Focus.jpg
2018,12499,Manual,13000,Diesel,145.0,67.3,1.5,Ford,SUV,0,415, EcoSport,/static/car_images/Ford_EcoSport.jpg
2018,9250,Manual,7812,Petrol,145.0,47.9,1.2,Ford,Other,0,416, Ka+,/static/car_images/Ford_Ka+.jpg
2017,16250,Manual,28113,Diesel,145.0,67.3,2.0,Ford,Hatchback,0,417, Focus,/static/car_images/Ford_Focus.jpg
2017,9999,Manual,24130,Petrol,150.0,52.3,1.0,Ford,SUV,0,418, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,10999,Manual,23973,Petrol,150.0,60.1,1.0,Ford,Hatchback,0,419, Focus,/static/car_images/Ford_Focus.jpg
2019,18494,Manual,11858,Diesel,145.0,38.2,2.0,Ford,SUV,0,420, Kuga,/static/car_images/Ford_Kuga.jpg
2019,13489,Semi-Auto,26799,Petrol,145.0,48.7,1.0,Ford,Hatchback,0,421, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,6995,Manual,35084,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,422, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,11995,Manual,12080,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,423, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,10498,Manual,9621,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,424, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,11300,Manual,13300,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,425, Focus,/static/car_images/Ford_Focus.jpg
2018,11800,Manual,14024,Petrol,145.0,62.8,1.0,Ford,Hatchback,0,426, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,10800,Manual,17668,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,427, Focus,/static/car_images/Ford_Focus.jpg
2016,8300,Manual,43121,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,428, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,18499,Manual,14682,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,429, Focus,/static/car_images/Ford_Focus.jpg
2014,6800,Manual,53500,Petrol,30.0,56.5,1.0,Ford,Hatchback,0,430, Focus,/static/car_images/Ford_Focus.jpg
2018,17000,Manual,15513,Petrol,145.0,45.6,1.5,Ford,SUV,0,431, Kuga,/static/car_images/Ford_Kuga.jpg
2017,8998,Manual,16701,Diesel,0.0,78.5,1.5,Ford,Hatchback,0,432, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,5698,Manual,51892,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,433, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,8998,Manual,20648,Petrol,160.0,44.8,1.5,Ford,SUV,0,434, EcoSport,/static/car_images/Ford_EcoSport.jpg
2016,14998,Manual,38206,Diesel,145.0,54.3,2.0,Ford,SUV,0,435, Kuga,/static/car_images/Ford_Kuga.jpg
2017,18500,Manual,13692,Diesel,145.0,54.3,2.0,Ford,SUV,0,436, Kuga,/static/car_images/Ford_Kuga.jpg
2019,19298,Manual,12287,Petrol,145.0,39.2,1.5,Ford,SUV,0,437, Kuga,/static/car_images/Ford_Kuga.jpg
2014,10798,Manual,49989,Diesel,160.0,47.9,2.0,Ford,SUV,0,438, Kuga,/static/car_images/Ford_Kuga.jpg
2019,15998,Manual,12699,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,439, Focus,/static/car_images/Ford_Focus.jpg
2015,7298,Manual,36700,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,440, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,10298,Manual,25013,Petrol,150.0,53.3,1.0,Ford,SUV,0,441, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,10698,Manual,16505,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,442, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,13998,Manual,5887,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,443, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,8298,Manual,63508,Diesel,145.0,53.3,2.0,Ford,SUV,0,444, Kuga,/static/car_images/Ford_Kuga.jpg
2016,8998,Manual,36087,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,445, Focus,/static/car_images/Ford_Focus.jpg
2016,11298,Manual,11117,Petrol,30.0,55.4,1.0,Ford,Other,0,446, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,10498,Manual,17197,Diesel,30.0,64.2,1.5,Ford,Other,0,447, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2013,8995,Manual,54000,Diesel,145.0,53.3,2.0,Ford,SUV,0,448, Kuga,/static/car_images/Ford_Kuga.jpg
2015,7895,Manual,27541,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,449, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,18390,Manual,14682,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,450, Focus,/static/car_images/Ford_Focus.jpg
2018,7795,Manual,9662,Petrol,145.0,57.7,1.2,Ford,Other,0,451, Ka+,/static/car_images/Ford_Ka+.jpg
2017,10795,Manual,22727,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,452, Focus,/static/car_images/Ford_Focus.jpg
2019,18298,Automatic,6269,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,453, Focus,/static/car_images/Ford_Focus.jpg
2015,7698,Manual,9708,Diesel,20.0,70.6,1.6,Ford,Other,0,454, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,17698,Manual,18075,Diesel,145.0,54.3,2.0,Ford,SUV,0,455, Kuga,/static/car_images/Ford_Kuga.jpg
2017,16998,Manual,24885,Diesel,145.0,54.3,2.0,Ford,SUV,0,456, Kuga,/static/car_images/Ford_Kuga.jpg
2018,12698,Manual,3074,Petrol,145.0,55.4,1.0,Ford,Other,0,457, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,10698,Manual,22141,Diesel,0.0,78.5,1.5,Ford,Hatchback,0,458, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,9998,Semi-Auto,43938,Diesel,205.0,45.6,2.0,Ford,SUV,0,459, Kuga,/static/car_images/Ford_Kuga.jpg
2017,14498,Manual,6038,Diesel,150.0,54.3,2.0,Ford,SUV,0,460, Kuga,/static/car_images/Ford_Kuga.jpg
2017,8998,Manual,20277,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,461, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,11998,Manual,15297,Diesel,20.0,68.9,1.5,Ford,Other,0,462, C-MAX,/static/car_images/Ford_C-MAX.jpg
2019,14000,Manual,11426,Petrol,150.0,58.9,1.0,Ford,Hatchback,0,463, Focus,/static/car_images/Ford_Focus.jpg
2019,16250,Manual,2951,Petrol,150.0,52.3,1.0,Ford,SUV,0,464, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,9700,Manual,28186,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,465, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,9998,Manual,38629,Petrol,200.0,42.8,1.6,Ford,SUV,0,466, Kuga,/static/car_images/Ford_Kuga.jpg
2017,10998,Manual,14161,Diesel,30.0,64.2,1.5,Ford,Other,0,467, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2016,15498,Manual,27716,Diesel,125.0,56.5,2.0,Ford,Other,0,468, Galaxy,/static/car_images/Ford_Galaxy.jpg
2013,5489,Manual,41144,Diesel,20.0,68.9,1.5,Ford,Other,0,469, B-MAX,/static/car_images/Ford_B-MAX.jpg
2019,18999,Manual,9695,Diesel,145.0,54.3,1.5,Ford,SUV,0,470, Kuga,/static/car_images/Ford_Kuga.jpg
2016,8449,Manual,79125,Petrol,145.0,47.9,1.6,Ford,Hatchback,0,471, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,8699,Manual,46040,Diesel,30.0,61.4,1.6,Ford,Other,0,472, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,10489,Manual,37972,Diesel,20.0,68.9,1.5,Ford,Other,0,473, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,12489,Manual,36394,Diesel,145.0,64.2,1.5,Ford,SUV,0,474, Kuga,/static/car_images/Ford_Kuga.jpg
2017,13698,Manual,78636,Diesel,145.0,64.2,1.5,Ford,SUV,0,475, Kuga,/static/car_images/Ford_Kuga.jpg
2018,18498,Manual,21167,Diesel,145.0,67.3,2.0,Ford,Hatchback,0,476, Focus,/static/car_images/Ford_Focus.jpg
2015,7298,Manual,36140,Diesel,0.0,74.4,1.5,Ford,Other,0,477, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,9998,Manual,13861,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,478, Focus,/static/car_images/Ford_Focus.jpg
2017,17498,Manual,22439,Diesel,145.0,54.3,2.0,Ford,SUV,0,479, Kuga,/static/car_images/Ford_Kuga.jpg
2017,18999,Manual,42500,Diesel,125.0,51.4,2.0,Ford,Other,0,480, S-MAX,/static/car_images/Ford_S-MAX.jpg
2017,9489,Manual,29500,Petrol,145.0,52.3,1.0,Ford,SUV,0,481, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,20994,Automatic,41000,Diesel,145.0,48.7,2.0,Ford,SUV,0,482, Edge,/static/car_images/Ford_Edge.jpg
2018,11998,Manual,6484,Diesel,145.0,68.9,1.5,Ford,Other,0,483, C-MAX,/static/car_images/Ford_C-MAX.jpg
2014,6250,Manual,39223,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,484, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,5950,Manual,64327,Diesel,0.0,76.4,1.5,Ford,Hatchback,0,485, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,10900,Manual,13338,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,486, Focus,/static/car_images/Ford_Focus.jpg
2017,11200,Manual,15121,Petrol,20.0,58.9,1.0,Ford,Hatchback,0,487, Focus,/static/car_images/Ford_Focus.jpg
2017,9250,Manual,38541,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,488, Focus,/static/car_images/Ford_Focus.jpg
2018,10300,Manual,9542,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,489, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,13000,Manual,3629,Petrol,145.0,49.6,1.0,Ford,Other,0,490, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,7000,Manual,82616,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,491, Focus,/static/car_images/Ford_Focus.jpg
2015,9200,Manual,21261,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,492, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,24995,Manual,10023,Diesel,150.0,54.3,2.0,Ford,Other,0,493, S-MAX,/static/car_images/Ford_S-MAX.jpg
2016,8298,Manual,22919,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,494, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9298,Manual,41697,Diesel,20.0,68.9,1.5,Ford,Other,0,495, C-MAX,/static/car_images/Ford_C-MAX.jpg
2019,16698,Manual,18697,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,496, Focus,/static/car_images/Ford_Focus.jpg
2019,23698,Manual,5003,Diesel,145.0,70.6,2.0,Ford,Hatchback,0,497, Focus,/static/car_images/Ford_Focus.jpg
2019,20398,Manual,6233,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,498, Focus,/static/car_images/Ford_Focus.jpg
2016,9698,Manual,19884,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,499, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,17998,Manual,13734,Petrol,145.0,39.2,1.5,Ford,SUV,0,500, Kuga,/static/car_images/Ford_Kuga.jpg
2019,13698,Manual,12232,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,501, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9998,Manual,21243,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,502, Focus,/static/car_images/Ford_Focus.jpg
2016,7298,Manual,31107,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,503, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,5698,Manual,64292,Diesel,20.0,67.3,1.6,Ford,Hatchback,0,504, Focus,/static/car_images/Ford_Focus.jpg
2014,8998,Manual,68055,Diesel,150.0,53.3,2.0,Ford,SUV,0,505, Kuga,/static/car_images/Ford_Kuga.jpg
2018,12998,Manual,23200,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,506, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,12498,Manual,25800,Diesel,30.0,64.2,2.0,Ford,Sedan,0,507, Mondeo,/static/car_images/Ford_Mondeo.jpg
2019,20990,Manual,5100,Diesel,145.0,31.7,2.0,Ford,Van,0,508, Tourneo Custom,/static/car_images/Ford_Tourneo_Custom.jpg
2019,29999,Manual,100,Diesel,145.0,30.1,2.0,Ford,Van,0,509, Tourneo Custom,/static/car_images/Ford_Tourneo_Custom.jpg
2019,15489,Manual,5636,Diesel,145.0,68.9,1.5,Ford,SUV,0,510, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,15998,Manual,4500,Diesel,145.0,80.7,1.5,Ford,Hatchback,0,511, Focus,/static/car_images/Ford_Focus.jpg
2019,19999,Manual,3500,Diesel,145.0,61.4,1.5,Ford,Other,0,512, Grand Tourneo Connect,/static/car_images/Ford_Grand_Tourneo_Connect.jpg
2016,8489,Manual,61379,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,513, Focus,/static/car_images/Ford_Focus.jpg
2018,9490,Manual,3012,Petrol,145.0,55.4,1.1,Ford,Hatchback,0,514, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,12490,Manual,11292,Petrol,125.0,51.4,1.5,Ford,Hatchback,0,515, Focus,/static/car_images/Ford_Focus.jpg
2017,6490,Manual,19285,Petrol,150.0,57.7,1.2,Ford,Other,0,516, Ka+,/static/car_images/Ford_Ka+.jpg
2016,14790,Manual,33352,Petrol,205.0,41.5,2.0,Ford,Hatchback,0,517, Focus,/static/car_images/Ford_Focus.jpg
2017,12498,Manual,17998,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,518, Focus,/static/car_images/Ford_Focus.jpg
2018,18998,Manual,11578,Diesel,150.0,67.3,2.0,Ford,Hatchback,0,519, Focus,/static/car_images/Ford_Focus.jpg
2015,9598,Manual,29577,Diesel,20.0,67.3,1.6,Ford,Hatchback,0,520, Focus,/static/car_images/Ford_Focus.jpg
2017,10498,Manual,27704,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,521, Focus,/static/car_images/Ford_Focus.jpg
2015,7998,Manual,19001,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,522, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9998,Manual,39460,Diesel,30.0,64.2,1.5,Ford,Other,0,523, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2019,16250,Manual,13325,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,524, Focus,/static/car_images/Ford_Focus.jpg
2019,18450,Automatic,14464,Diesel,145.0,54.3,1.5,Ford,Hatchback,0,525, Focus,/static/car_images/Ford_Focus.jpg
2018,9950,Manual,19223,Petrol,145.0,61.4,1.0,Ford,Hatchback,0,526, Focus,/static/car_images/Ford_Focus.jpg
2019,9950,Manual,906,Petrol,145.0,43.5,1.2,Ford,Other,0,527, Ka+,/static/car_images/Ford_Ka+.jpg
2019,9950,Manual,2520,Petrol,145.0,43.5,1.2,Ford,Other,0,528, Ka+,/static/car_images/Ford_Ka+.jpg
2019,9950,Manual,1196,Petrol,145.0,43.5,1.2,Ford,Other,0,529, Ka+,/static/car_images/Ford_Ka+.jpg
2015,8498,Manual,19429,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,530, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,5998,Manual,69078,Petrol,30.0,57.7,1.0,Ford,Other,0,531, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,9998,Manual,37560,Petrol,145.0,53.3,1.0,Ford,SUV,0,532, EcoSport,/static/car_images/Ford_EcoSport.jpg
2016,9998,Manual,3155,Petrol,20.0,61.4,1.0,Ford,Hatchback,0,533, Focus,/static/car_images/Ford_Focus.jpg
2019,16998,Manual,14206,Petrol,150.0,60.1,1.0,Ford,Hatchback,0,534, Focus,/static/car_images/Ford_Focus.jpg
2017,16998,Automatic,30393,Diesel,145.0,61.4,2.0,Ford,Hatchback,0,535, Focus,/static/car_images/Ford_Focus.jpg
2014,11198,Manual,41711,Diesel,145.0,53.3,2.0,Ford,SUV,0,536, Kuga,/static/car_images/Ford_Kuga.jpg
2019,14498,Manual,14316,Diesel,150.0,80.7,1.5,Ford,Hatchback,0,537, Focus,/static/car_images/Ford_Focus.jpg
2016,7998,Manual,21456,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,538, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9998,Manual,20682,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,539, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,17998,Manual,12027,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,540, Focus,/static/car_images/Ford_Focus.jpg
2014,6498,Manual,36727,Diesel,20.0,70.6,1.6,Ford,Other,0,541, B-MAX,/static/car_images/Ford_B-MAX.jpg
2019,19998,Automatic,8757,Petrol,145.0,28.8,1.5,Ford,SUV,0,542, Kuga,/static/car_images/Ford_Kuga.jpg
2016,8698,Manual,28670,Diesel,30.0,64.2,1.5,Ford,SUV,0,543, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,10698,Manual,21041,Diesel,0.0,78.5,1.5,Ford,Hatchback,0,544, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,13698,Manual,4223,Petrol,145.0,54.3,1.0,Ford,SUV,0,545, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,13498,Manual,9007,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,546, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,8498,Manual,11457,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,547, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,6298,Manual,39944,Petrol,30.0,54.3,1.2,Ford,Hatchback,0,548, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,11698,Manual,3578,Petrol,150.0,48.7,1.1,Ford,Hatchback,0,549, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,13998,Manual,21167,Diesel,150.0,54.3,2.0,Ford,SUV,0,550, Kuga,/static/car_images/Ford_Kuga.jpg
2016,8498,Semi-Auto,31976,Petrol,145.0,47.9,1.6,Ford,Hatchback,0,551, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,13998,Manual,10149,Petrol,145.0,57.7,1.0,Ford,Hatchback,0,552, Focus,/static/car_images/Ford_Focus.jpg
2016,14498,Manual,50364,Diesel,125.0,56.5,2.0,Ford,Other,0,553, S-MAX,/static/car_images/Ford_S-MAX.jpg
2018,11950,Manual,16678,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,554, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,11395,Manual,1394,Petrol,145.0,55.4,1.1,Ford,Hatchback,0,555, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,15990,Automatic,9486,Diesel,145.0,56.6,1.5,Ford,Other,0,556, Grand Tourneo Connect,/static/car_images/Ford_Grand_Tourneo_Connect.jpg
2018,10990,Manual,28138,Petrol,145.0,56.5,1.0,Ford,Hatchback,0,557, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,18489,Manual,10351,Diesel,145.0,54.3,1.5,Ford,SUV,0,558, Kuga,/static/car_images/Ford_Kuga.jpg
2017,9489,Manual,29500,Petrol,145.0,52.3,1.0,Ford,SUV,0,559, EcoSport,/static/car_images/Ford_EcoSport.jpg
2017,9795,Manual,4162,Diesel,0.0,78.5,1.5,Ford,Hatchback,0,560, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,15995,Manual,23237,Diesel,125.0,60.1,2.0,Ford,SUV,0,561, Kuga,/static/car_images/Ford_Kuga.jpg
2019,18495,Manual,7959,Diesel,145.0,38.2,2.0,Ford,SUV,0,562, Kuga,/static/car_images/Ford_Kuga.jpg
2018,11995,Manual,10553,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,563, Focus,/static/car_images/Ford_Focus.jpg
2018,9998,Manual,23112,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,564, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,14998,Manual,7953,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,565, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,8000,Manual,14422,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,566, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,18498,Semi-Auto,21183,Diesel,145.0,61.4,2.0,Ford,Hatchback,0,567, Focus,/static/car_images/Ford_Focus.jpg
2016,7998,Manual,21446,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,568, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,12498,Manual,7941,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,569, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,8498,Manual,45256,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,570, Focus,/static/car_images/Ford_Focus.jpg
2013,5298,Manual,54545,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,571, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9998,Manual,28761,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,572, Focus,/static/car_images/Ford_Focus.jpg
2014,7498,Manual,31343,Petrol,30.0,55.4,1.0,Ford,Other,0,573, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,15998,Manual,24896,Diesel,125.0,60.1,2.0,Ford,SUV,0,574, Kuga,/static/car_images/Ford_Kuga.jpg
2017,16998,Manual,45854,Petrol,150.0,41.5,2.0,Ford,Hatchback,0,575, Focus,/static/car_images/Ford_Focus.jpg
2017,8698,Manual,18775,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,576, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,15998,Manual,10386,Petrol,145.0,49.6,1.0,Ford,Hatchback,0,577, Focus,/static/car_images/Ford_Focus.jpg
2017,8998,Manual,20507,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,578, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9998,Semi-Auto,32384,Petrol,125.0,51.4,1.0,Ford,Hatchback,0,579, Focus,/static/car_images/Ford_Focus.jpg
2019,10698,Manual,10786,Petrol,145.0,55.4,1.1,Ford,Hatchback,0,580, Fiesta,/static/car_images/Ford_Fiesta.jpg
2020,20450,Manual,1196,Diesel,150.0,38.2,2.0,Ford,SUV,0,581, Kuga,/static/car_images/Ford_Kuga.jpg
2017,11495,Manual,39254,Diesel,150.0,68.9,1.5,Ford,Other,0,582, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,9750,Manual,30157,Diesel,20.0,68.9,1.5,Ford,Other,0,583, C-MAX,/static/car_images/Ford_C-MAX.jpg
2019,18495,Manual,11859,Diesel,145.0,54.3,1.5,Ford,SUV,0,584, Kuga,/static/car_images/Ford_Kuga.jpg
2019,14950,Manual,9693,Diesel,145.0,57.7,1.5,Ford,Other,0,585, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2018,17295,Manual,11723,Diesel,145.0,64.2,1.5,Ford,SUV,0,586, Kuga,/static/car_images/Ford_Kuga.jpg
2019,16250,Manual,11027,Diesel,145.0,74.3,1.5,Ford,Hatchback,0,587, Focus,/static/car_images/Ford_Focus.jpg
2015,4998,Manual,28322,Petrol,30.0,57.7,1.2,Ford,Other,0,588, KA,/static/car_images/Ford_KA.jpg
2017,8698,Manual,23833,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,589, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,11298,Manual,13775,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,590, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,10898,Manual,14050,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,591, Focus,/static/car_images/Ford_Focus.jpg
2014,11698,Manual,34088,Diesel,160.0,47.9,2.0,Ford,SUV,0,592, Kuga,/static/car_images/Ford_Kuga.jpg
2014,5998,Manual,52565,Petrol,30.0,55.4,1.0,Ford,Other,0,593, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,9998,Semi-Auto,16517,Petrol,145.0,47.9,1.6,Ford,Hatchback,0,594, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,19998,Manual,4605,Diesel,145.0,61.4,1.5,Ford,Other,0,595, Tourneo Connect,/static/car_images/Ford_Tourneo_Connect.jpg
2019,14998,Manual,12078,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,596, Focus,/static/car_images/Ford_Focus.jpg
2014,6998,Manual,45460,Diesel,125.0,60.1,1.6,Ford,Other,0,597, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2016,10498,Semi-Auto,24963,Petrol,160.0,44.8,1.5,Ford,SUV,0,598, EcoSport,/static/car_images/Ford_EcoSport.jpg
2015,12298,Manual,51103,Petrol,240.0,39.2,2.0,Ford,Hatchback,0,599, Focus,/static/car_images/Ford_Focus.jpg
2015,9498,Manual,63863,Diesel,145.0,54.3,2.0,Ford,SUV,0,600, Kuga,/static/car_images/Ford_Kuga.jpg
2016,11990,Semi-Auto,55145,Diesel,145.0,52.3,2.0,Ford,SUV,0,601, Kuga,/static/car_images/Ford_Kuga.jpg
2017,7490,Manual,28842,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,602, Fiesta,/static/car_images/Ford_Fiesta.jpg
